station_id,station_name,brand,address,lat,lng,fuel_type,days_observed,days_available,days_unavailable,days_station_missing,first_unavailable_day,last_unavailable_day,longest_unavailable_streak_days,current_unavailable_streak_days,currently_unavailable,unavailability_rate_observed,latest_truth_fuel_types,fuel_types_ever
146,7-Eleven Croydon Park,7-Eleven,"45 Georges River Road, Croydon Park NSW 2133",-33.894381,151.111446,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
146,7-Eleven Croydon Park,7-Eleven,"45 Georges River Road, Croydon Park NSW 2133",-33.894381,151.111446,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
215,7-Eleven Croydon Park,7-Eleven,"342 Georges River Road & Burwood Road, Croydon Park NSW 2133",-33.897617,151.099796,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
146,7-Eleven Croydon Park,7-Eleven,"45 Georges River Road, Croydon Park NSW 2133",-33.894381,151.111446,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
215,7-Eleven Croydon Park,7-Eleven,"342 Georges River Road & Burwood Road, Croydon Park NSW 2133",-33.897617,151.099796,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
215,7-Eleven Croydon Park,7-Eleven,"342 Georges River Road & Burwood Road, Croydon Park NSW 2133",-33.897617,151.099796,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
146,7-Eleven Croydon Park,7-Eleven,"45 Georges River Road, Croydon Park NSW 2133",-33.894381,151.111446,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
145,7-Eleven Drummoyne,7-Eleven,"271A Victoria Road, Drummoyne NSW 2047",-33.84723,151.151612,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
145,7-Eleven Drummoyne,7-Eleven,"271A Victoria Road, Drummoyne NSW 2047",-33.84723,151.151612,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
17317,7-Eleven Enmore,7-Eleven,"22 Stanmore Street, Enmore NSW 2042",-33.898417,151.169933,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98","U91,E10,P98"
17317,7-Eleven Enmore,7-Eleven,"22 Stanmore Street, Enmore NSW 2042",-33.898417,151.169933,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98","U91,E10,P98"
17317,7-Eleven Enmore,7-Eleven,"22 Stanmore Street, Enmore NSW 2042",-33.898417,151.169933,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98","U91,E10,P98"
227,7-Eleven Epping,7-Eleven,"246 Beecroft & Carlingford Roads, Epping NSW 2121",-33.770913,151.081199,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
227,7-Eleven Epping,7-Eleven,"246 Beecroft & Carlingford Roads, Epping NSW 2121",-33.770913,151.081199,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
227,7-Eleven Epping,7-Eleven,"246 Beecroft & Carlingford Roads, Epping NSW 2121",-33.770913,151.081199,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
76,7-Eleven Fairfield,7-Eleven,"320 Polding St, FAIRFIELD WEST NSW 2165",-33.8594672,150.922616,E10,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
76,7-Eleven Fairfield,7-Eleven,"320 Polding St, FAIRFIELD WEST NSW 2165",-33.8594672,150.922616,P95,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
76,7-Eleven Fairfield,7-Eleven,"320 Polding St, FAIRFIELD WEST NSW 2165",-33.8594672,150.922616,P98,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
76,7-Eleven Fairfield,7-Eleven,"320 Polding St, FAIRFIELD WEST NSW 2165",-33.8594672,150.922616,U91,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
135,7-Eleven Fairfield West,7-Eleven,"234 Hamilton Road, Fairfield West NSW 2165",-33.872141,150.937268,E10,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
135,7-Eleven Fairfield West,7-Eleven,"234 Hamilton Road, Fairfield West NSW 2165",-33.872141,150.937268,P98,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
135,7-Eleven Fairfield West,7-Eleven,"234 Hamilton Road, Fairfield West NSW 2165",-33.872141,150.937268,PDL,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
135,7-Eleven Fairfield West,7-Eleven,"234 Hamilton Road, Fairfield West NSW 2165",-33.872141,150.937268,U91,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
17146,7-Eleven Five Dock,7-Eleven,"231-235 Great North Road, Five Dock NSW 2046",-33.86491,151.130081,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
17146,7-Eleven Five Dock,7-Eleven,"231-235 Great North Road, Five Dock NSW 2046",-33.86491,151.130081,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
17146,7-Eleven Five Dock,7-Eleven,"231-235 Great North Road, Five Dock NSW 2046",-33.86491,151.130081,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
230,7-Eleven Granville,7-Eleven,"154-160 Parramatta Road & Corner Bold Street, Granville NSW 2142",-33.8301284,151.01003,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
230,7-Eleven Granville,7-Eleven,"154-160 Parramatta Road & Corner Bold Street, Granville NSW 2142",-33.8301284,151.01003,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
230,7-Eleven Granville,7-Eleven,"154-160 Parramatta Road & Corner Bold Street, Granville NSW 2142",-33.8301284,151.01003,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
230,7-Eleven Granville,7-Eleven,"154-160 Parramatta Road & Corner Bold Street, Granville NSW 2142",-33.8301284,151.01003,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
231,7-Eleven Granville East,7-Eleven,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",-33.835001,151.021825,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
231,7-Eleven Granville East,7-Eleven,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",-33.835001,151.021825,LPG,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
231,7-Eleven Granville East,7-Eleven,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",-33.835001,151.021825,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
231,7-Eleven Granville East,7-Eleven,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",-33.835001,151.021825,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
231,7-Eleven Granville East,7-Eleven,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",-33.835001,151.021825,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
231,7-Eleven Granville East,7-Eleven,"Lot 3-4 Parramatta Road & Harbord Street, Granville East NSW 2142",-33.835001,151.021825,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
17134,7-Eleven Greenacre,7-Eleven,"301 Hume Hwy, GREENACRE NSW 2190",-33.9052467,151.0418668,E10,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
17134,7-Eleven Greenacre,7-Eleven,"301 Hume Hwy, GREENACRE NSW 2190",-33.9052467,151.0418668,LPG,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
17134,7-Eleven Greenacre,7-Eleven,"301 Hume Hwy, GREENACRE NSW 2190",-33.9052467,151.0418668,P95,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
17134,7-Eleven Greenacre,7-Eleven,"301 Hume Hwy, GREENACRE NSW 2190",-33.9052467,151.0418668,P98,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
17134,7-Eleven Greenacre,7-Eleven,"301 Hume Hwy, GREENACRE NSW 2190",-33.9052467,151.0418668,PDL,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
17134,7-Eleven Greenacre,7-Eleven,"301 Hume Hwy, GREENACRE NSW 2190",-33.9052467,151.0418668,U91,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
18201,7-Eleven Greystanes,7-Eleven,"601-605 Great Western Highway, GREYSTANES NSW 2145",-33.808609,150.9359412,E10,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
18201,7-Eleven Greystanes,7-Eleven,"601-605 Great Western Highway, GREYSTANES NSW 2145",-33.808609,150.9359412,P95,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
18201,7-Eleven Greystanes,7-Eleven,"601-605 Great Western Highway, GREYSTANES NSW 2145",-33.808609,150.9359412,P98,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
18201,7-Eleven Greystanes,7-Eleven,"601-605 Great Western Highway, GREYSTANES NSW 2145",-33.808609,150.9359412,PDL,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
18201,7-Eleven Greystanes,7-Eleven,"601-605 Great Western Highway, GREYSTANES NSW 2145",-33.808609,150.9359412,U91,8,8,0,4,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
306,7-Eleven Guildford,7-Eleven,"272-278 Woodville Road, Guildford NSW 2161",-33.848168,150.996937,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
306,7-Eleven Guildford,7-Eleven,"272-278 Woodville Road, Guildford NSW 2161",-33.848168,150.996937,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
306,7-Eleven Guildford,7-Eleven,"272-278 Woodville Road, Guildford NSW 2161",-33.848168,150.996937,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
130,7-Eleven Guildford West,7-Eleven,"534 Guildford Road West (Corner Fowler Road), Guildford West NSW 2161",-33.851431,150.972137,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
130,7-Eleven Guildford West,7-Eleven,"534 Guildford Road West (Corner Fowler Road), Guildford West NSW 2161",-33.851431,150.972137,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
130,7-Eleven Guildford West,7-Eleven,"534 Guildford Road West (Corner Fowler Road), Guildford West NSW 2161",-33.851431,150.972137,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
130,7-Eleven Guildford West,7-Eleven,"534 Guildford Road West (Corner Fowler Road), Guildford West NSW 2161",-33.851431,150.972137,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
130,7-Eleven Guildford West,7-Eleven,"534 Guildford Road West (Corner Fowler Road), Guildford West NSW 2161",-33.851431,150.972137,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
221,7-Eleven Haberfield,7-Eleven,"25 Parramatta Road, Haberfield NSW 2045",-33.887908,151.142813,LPG,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
221,7-Eleven Haberfield,7-Eleven,"25 Parramatta Road, Haberfield NSW 2045",-33.887908,151.142813,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
221,7-Eleven Haberfield,7-Eleven,"25 Parramatta Road, Haberfield NSW 2045",-33.887908,151.142813,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
240,7-Eleven Killara,7-Eleven,"494 Pacific Hwy, Killara NSW 2071",-33.771365,151.16108,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
240,7-Eleven Killara,7-Eleven,"494 Pacific Hwy, Killara NSW 2071",-33.771365,151.16108,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
240,7-Eleven Killara,7-Eleven,"494 Pacific Hwy, Killara NSW 2071",-33.771365,151.16108,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
240,7-Eleven Killara,7-Eleven,"494 Pacific Hwy, Killara NSW 2071",-33.771365,151.16108,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
240,7-Eleven Killara,7-Eleven,"494 Pacific Hwy, Killara NSW 2071",-33.771365,151.16108,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
249,7-Eleven Lansvale South,7-Eleven,"44 Hume Highway & Knight Street, Lansvale South NSW 2166",-33.891605,150.964966,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
249,7-Eleven Lansvale South,7-Eleven,"44 Hume Highway & Knight Street, Lansvale South NSW 2166",-33.891605,150.964966,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
249,7-Eleven Lansvale South,7-Eleven,"44 Hume Highway & Knight Street, Lansvale South NSW 2166",-33.891605,150.964966,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
249,7-Eleven Lansvale South,7-Eleven,"44 Hume Highway & Knight Street, Lansvale South NSW 2166",-33.891605,150.964966,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
249,7-Eleven Lansvale South,7-Eleven,"44 Hume Highway & Knight Street, Lansvale South NSW 2166",-33.891605,150.964966,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
250,7-Eleven Lindfield,7-Eleven,"238 Pacific Highway, Lindfield NSW 2070",-33.778889,151.168902,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
250,7-Eleven Lindfield,7-Eleven,"238 Pacific Highway, Lindfield NSW 2070",-33.778889,151.168902,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
250,7-Eleven Lindfield,7-Eleven,"238 Pacific Highway, Lindfield NSW 2070",-33.778889,151.168902,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
250,7-Eleven Lindfield,7-Eleven,"238 Pacific Highway, Lindfield NSW 2070",-33.778889,151.168902,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
133,7-Eleven Merrylands,7-Eleven,"295-297 Merrylands Road (Corner Windsor Street), Merrylands NSW 2160",-33.835467,150.985311,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
133,7-Eleven Merrylands,7-Eleven,"295-297 Merrylands Road (Corner Windsor Street), Merrylands NSW 2160",-33.835467,150.985311,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
133,7-Eleven Merrylands,7-Eleven,"295-297 Merrylands Road (Corner Windsor Street), Merrylands NSW 2160",-33.835467,150.985311,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
133,7-Eleven Merrylands,7-Eleven,"295-297 Merrylands Road (Corner Windsor Street), Merrylands NSW 2160",-33.835467,150.985311,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
141,7-Eleven Mosman,7-Eleven,"162A Spit Road (Corner Mitchell Road), Mosman NSW 2088",-33.817498,151.243383,E10,10,10,0,2,,,0,0,false,0.0000,"U91,E10","U91,E10"
154,7-Eleven Mosman,7-Eleven,"45 Spit Road, Mosman NSW 2088",-33.823058,151.243459,E10,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
154,7-Eleven Mosman,7-Eleven,"45 Spit Road, Mosman NSW 2088",-33.823058,151.243459,P95,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
154,7-Eleven Mosman,7-Eleven,"45 Spit Road, Mosman NSW 2088",-33.823058,151.243459,P98,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
154,7-Eleven Mosman,7-Eleven,"45 Spit Road, Mosman NSW 2088",-33.823058,151.243459,PDL,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
141,7-Eleven Mosman,7-Eleven,"162A Spit Road (Corner Mitchell Road), Mosman NSW 2088",-33.817498,151.243383,U91,10,10,0,2,,,0,0,false,0.0000,"U91,E10","U91,E10"
154,7-Eleven Mosman,7-Eleven,"45 Spit Road, Mosman NSW 2088",-33.823058,151.243459,U91,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
137,7-Eleven North Rocks,7-Eleven,"340 North Rocks Road, North Rocks NSW 2151",-33.768977,151.03069,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
137,7-Eleven North Rocks,7-Eleven,"340 North Rocks Road, North Rocks NSW 2151",-33.768977,151.03069,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
137,7-Eleven North Rocks,7-Eleven,"340 North Rocks Road, North Rocks NSW 2151",-33.768977,151.03069,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
137,7-Eleven North Rocks,7-Eleven,"340 North Rocks Road, North Rocks NSW 2151",-33.768977,151.03069,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
260,7-Eleven North Ryde,7-Eleven,"400 Lane Cove Road, North Ryde NSW 2113",-33.784477,151.128964,P98,12,12,0,0,,,0,0,false,0.0000,"U91,P98,PDL","U91,E10,P98,PDL"
260,7-Eleven North Ryde,7-Eleven,"400 Lane Cove Road, North Ryde NSW 2113",-33.784477,151.128964,U91,12,12,0,0,,,0,0,false,0.0000,"U91,P98,PDL","U91,E10,P98,PDL"
311,7-Eleven Northmead,7-Eleven,"137 Windsor Road, Northmead NSW 2152",-33.782288,150.997137,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
311,7-Eleven Northmead,7-Eleven,"137 Windsor Road, Northmead NSW 2152",-33.782288,150.997137,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
311,7-Eleven Northmead,7-Eleven,"137 Windsor Road, Northmead NSW 2152",-33.782288,150.997137,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
264,7-Eleven Northmead,7-Eleven,"56 Windsor Road & Northmead Avenue, Northmead NSW 2152",-33.790961,150.997173,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
311,7-Eleven Northmead,7-Eleven,"137 Windsor Road, Northmead NSW 2152",-33.782288,150.997137,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
311,7-Eleven Northmead,7-Eleven,"137 Windsor Road, Northmead NSW 2152",-33.782288,150.997137,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
17121,7-Eleven Paddington,7-Eleven,"Cnr Oxford St & Greens Rd, PADDINGTON NSW 2021",-33.883242,151.220641,E10,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
17121,7-Eleven Paddington,7-Eleven,"Cnr Oxford St & Greens Rd, PADDINGTON NSW 2021",-33.883242,151.220641,LPG,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
17121,7-Eleven Paddington,7-Eleven,"Cnr Oxford St & Greens Rd, PADDINGTON NSW 2021",-33.883242,151.220641,P95,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
17121,7-Eleven Paddington,7-Eleven,"Cnr Oxford St & Greens Rd, PADDINGTON NSW 2021",-33.883242,151.220641,P98,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
17121,7-Eleven Paddington,7-Eleven,"Cnr Oxford St & Greens Rd, PADDINGTON NSW 2021",-33.883242,151.220641,PDL,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
17121,7-Eleven Paddington,7-Eleven,"Cnr Oxford St & Greens Rd, PADDINGTON NSW 2021",-33.883242,151.220641,U91,10,10,0,2,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL,LPG","U91,E10,P95,P98,PDL,LPG"
266,7-Eleven Parramatta,7-Eleven,"81 Victoria Road & Macarthur Street, Parramatta NSW 2150",-33.808768,151.014716,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
266,7-Eleven Parramatta,7-Eleven,"81 Victoria Road & Macarthur Street, Parramatta NSW 2150",-33.808768,151.014716,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL"
128,7-Eleven Pendle Hill,7-Eleven,"217 Wentworth Avenue (Corner Bungaree Road), Pendle Hill NSW 2145",-33.80187,150.957827,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
128,7-Eleven Pendle Hill,7-Eleven,"217 Wentworth Avenue (Corner Bungaree Road), Pendle Hill NSW 2145",-33.80187,150.957827,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
128,7-Eleven Pendle Hill,7-Eleven,"217 Wentworth Avenue (Corner Bungaree Road), Pendle Hill NSW 2145",-33.80187,150.957827,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
128,7-Eleven Pendle Hill,7-Eleven,"217 Wentworth Avenue (Corner Bungaree Road), Pendle Hill NSW 2145",-33.80187,150.957827,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
128,7-Eleven Pendle Hill,7-Eleven,"217 Wentworth Avenue (Corner Bungaree Road), Pendle Hill NSW 2145",-33.80187,150.957827,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
278,7-Eleven Roseville,7-Eleven,"Corner Pacific Highway and Boundary Street, Roseville NSW 2069",-33.78742,151.17982,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL,LPG","U91,E10,P98,PDL,LPG"
278,7-Eleven Roseville,7-Eleven,"Corner Pacific Highway and Boundary Street, Roseville NSW 2069",-33.78742,151.17982,LPG,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL,LPG","U91,E10,P98,PDL,LPG"
278,7-Eleven Roseville,7-Eleven,"Corner Pacific Highway and Boundary Street, Roseville NSW 2069",-33.78742,151.17982,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL,LPG","U91,E10,P98,PDL,LPG"
278,7-Eleven Roseville,7-Eleven,"Corner Pacific Highway and Boundary Street, Roseville NSW 2069",-33.78742,151.17982,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL,LPG","U91,E10,P98,PDL,LPG"
283,7-Eleven Rozelle,7-Eleven,"178-184 Victoria Road (Corner Moodie Street), Rozelle NSW 2039",-33.862904,151.168131,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
283,7-Eleven Rozelle,7-Eleven,"178-184 Victoria Road (Corner Moodie Street), Rozelle NSW 2039",-33.862904,151.168131,P95,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
283,7-Eleven Rozelle,7-Eleven,"178-184 Victoria Road (Corner Moodie Street), Rozelle NSW 2039",-33.862904,151.168131,P98,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
283,7-Eleven Rozelle,7-Eleven,"178-184 Victoria Road (Corner Moodie Street), Rozelle NSW 2039",-33.862904,151.168131,PDL,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
283,7-Eleven Rozelle,7-Eleven,"178-184 Victoria Road (Corner Moodie Street), Rozelle NSW 2039",-33.862904,151.168131,U91,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P95,P98,PDL","U91,E10,P95,P98,PDL"
262,7-Eleven Ryde,7-Eleven,"326-328 Blaxland Road, Ryde NSW 2112",-33.802513,151.100336,E10,12,12,0,0,,,0,0,false,0.0000,"U91,E10,P98,PDL","U91,E10,P98,PDL,LPG"
